,application_date,segment,case_count,day
9226,2018-04-16,1,145.0,0
9227,2018-04-17,1,151.0,1
9228,2018-04-18,1,190.0,2
9229,2018-04-19,1,148.0,3
9230,2018-04-20,1,134.0,4
9231,2018-04-21,1,126.0,5
9232,2018-04-22,1,8.0,6
9233,2018-04-23,1,140.0,0
9234,2018-04-24,1,120.0,1
9235,2018-04-25,1,148.0,2
9236,2018-04-26,1,153.0,3
9237,2018-04-27,1,142.0,4
9238,2018-04-28,1,115.0,5
9239,2018-04-29,1,20.0,6
9240,2018-04-30,1,181.0,0
9241,2018-05-01,1,1.0,1
9242,2018-05-02,1,177.0,2
9243,2018-05-03,1,137.0,3
9244,2018-05-04,1,122.0,4
9245,2018-05-05,1,114.0,5
9246,2018-05-06,1,11.0,6
9247,2018-05-07,1,176.0,0
9248,2018-05-08,1,105.0,1
9249,2018-05-09,1,128.0,2
9250,2018-05-10,1,161.0,3
9251,2018-05-11,1,143.0,4
9252,2018-05-12,1,133.0,5
9253,2018-05-13,1,17.0,6
9254,2018-05-14,1,168.0,0
9255,2018-05-15,1,117.0,1
9256,2018-05-16,1,173.0,2
9257,2018-05-17,1,165.0,3
9258,2018-05-18,1,162.0,4
9259,2018-05-19,1,137.0,5
9260,2018-05-20,1,16.0,6
9261,2018-05-21,1,189.0,0
9262,2018-05-22,1,129.0,1
9263,2018-05-23,1,166.0,2
9264,2018-05-24,1,159.0,3
9265,2018-05-25,1,161.0,4
9266,2018-05-26,1,135.0,5
9267,2018-05-27,1,26.0,6
9268,2018-05-28,1,186.0,0
9269,2018-05-29,1,143.0,1
9270,2018-05-30,1,173.0,2
9271,2018-05-31,1,264.0,3
9272,2018-06-01,1,27.0,4
9273,2018-06-02,1,116.0,5
9274,2018-06-03,1,31.0,6
9275,2018-06-04,1,208.0,0
9276,2018-06-05,1,167.0,1
9277,2018-06-06,1,191.0,2
9278,2018-06-07,1,200.0,3
9279,2018-06-08,1,210.0,4
9280,2018-06-09,1,192.0,5
9281,2018-06-10,1,34.0,6
9282,2018-06-11,1,248.0,0
9283,2018-06-12,1,176.0,1
9284,2018-06-13,1,188.0,2
9285,2018-06-14,1,296.0,3
9286,2018-06-15,1,281.0,4
9287,2018-06-16,1,88.0,5
9288,2018-06-17,1,32.0,6
9289,2018-06-18,1,212.0,0
9290,2018-06-19,1,219.0,1
9291,2018-06-20,1,219.0,2
9292,2018-06-21,1,215.0,3
9293,2018-06-22,1,240.0,4
9294,2018-06-23,1,200.0,5
9295,2018-06-24,1,26.0,6
9296,2018-06-25,1,259.0,0
9297,2018-06-26,1,96.0,1
9298,2018-06-27,1,184.0,2
9299,2018-06-28,1,243.0,3
9300,2018-06-29,1,205.0,4
9301,2018-06-30,1,230.0,5
9302,2018-07-01,1,0.0,6
9303,2018-07-02,1,285.0,0
9304,2018-07-03,1,183.0,1
9305,2018-07-04,1,214.0,2
9306,2018-07-05,1,245.0,3
9307,2018-07-06,1,185.0,4
9308,2018-07-07,1,192.0,5
9309,2018-07-08,1,39.0,6
9310,2018-07-09,1,284.0,0
9311,2018-07-10,1,222.0,1
9312,2018-07-11,1,289.0,2
9313,2018-07-12,1,213.0,3
9314,2018-07-13,1,181.0,4
9315,2018-07-14,1,208.0,5
9316,2018-07-15,1,32.0,6
9317,2018-07-16,1,271.0,0
9318,2018-07-17,1,188.0,1
9319,2018-07-18,1,234.0,2
9320,2018-07-19,1,215.0,3
9321,2018-07-20,1,186.0,4
9322,2018-07-21,1,193.0,5
9323,2018-07-22,1,48.0,6
9324,2018-07-23,1,318.0,0
9325,2018-07-24,1,196.0,1
9326,2018-07-25,1,214.0,2
9327,2018-07-26,1,205.0,3
9328,2018-07-27,1,224.0,4
9329,2018-07-28,1,170.0,5
9330,2018-07-29,1,25.0,6
9331,2018-07-30,1,280.0,0
9332,2018-07-31,1,411.0,1
9333,2018-08-01,1,234.0,2
9334,2018-08-02,1,0.0,3
9335,2018-08-03,1,228.0,4
9336,2018-08-04,1,205.0,5
9337,2018-08-05,1,22.0,6
9338,2018-08-06,1,184.0,0
9339,2018-08-07,1,214.0,1
9340,2018-08-08,1,210.0,2
9341,2018-08-09,1,165.0,3
9342,2018-08-10,1,241.0,4
9343,2018-08-11,1,167.0,5
9344,2018-08-12,1,37.0,6
9345,2018-08-13,1,305.0,0
9346,2018-08-14,1,257.0,1
9347,2018-08-15,1,55.0,2
9348,2018-08-16,1,293.0,3
9349,2018-08-17,1,256.0,4
9350,2018-08-18,1,212.0,5
9351,2018-08-19,1,16.0,6
9352,2018-08-20,1,269.0,0
9353,2018-08-21,1,213.0,1
9354,2018-08-22,1,127.0,2
9355,2018-08-23,1,184.0,3
9356,2018-08-24,1,237.0,4
9357,2018-08-25,1,178.0,5
9358,2018-08-26,1,27.0,6
9359,2018-08-27,1,213.0,0
9360,2018-08-28,1,170.0,1
9361,2018-08-29,1,208.0,2
9362,2018-08-30,1,198.0,3
9363,2018-08-31,1,393.0,4
9364,2018-09-01,1,33.0,5
9365,2018-09-02,1,4.0,6
9366,2018-09-03,1,177.0,0
9367,2018-09-04,1,140.0,1
9368,2018-09-05,1,203.0,2
9369,2018-09-06,1,201.0,3
9370,2018-09-07,1,221.0,4
9371,2018-09-08,1,160.0,5
9372,2018-09-09,1,19.0,6
9373,2018-09-10,1,192.0,0
9374,2018-09-11,1,167.0,1
9375,2018-09-12,1,226.0,2
9376,2018-09-13,1,164.0,3
9377,2018-09-14,1,208.0,4
9378,2018-09-15,1,177.0,5
9379,2018-09-16,1,23.0,6
9380,2018-09-17,1,166.0,0
9381,2018-09-18,1,166.0,1
9382,2018-09-19,1,169.0,2
9383,2018-09-20,1,173.0,3
9384,2018-09-21,1,89.0,4
9385,2018-09-22,1,144.0,5
9386,2018-09-23,1,15.0,6
9387,2018-09-24,1,190.0,0
9388,2018-09-25,1,152.0,1
9389,2018-09-26,1,161.0,2
9390,2018-09-27,1,164.0,3
9391,2018-09-28,1,149.0,4
9392,2018-09-29,1,170.0,5
9393,2018-09-30,1,210.0,6
9394,2018-10-01,1,19.0,0
9395,2018-10-02,1,4.0,1
9396,2018-10-03,1,202.0,2
9397,2018-10-04,1,143.0,3
9398,2018-10-05,1,172.0,4
9399,2018-10-06,1,144.0,5
9400,2018-10-07,1,40.0,6
9401,2018-10-08,1,179.0,0
9402,2018-10-09,1,175.0,1
9403,2018-10-10,1,262.0,2
9404,2018-10-11,1,302.0,3
9405,2018-10-12,1,332.0,4
9406,2018-10-13,1,305.0,5
9407,2018-10-14,1,214.0,6
9408,2018-10-15,1,436.0,0
9409,2018-10-16,1,391.0,1
9410,2018-10-17,1,510.0,2
9411,2018-10-18,1,400.0,3
9412,2018-10-19,1,156.0,4
9413,2018-10-20,1,56.0,5
9414,2018-10-21,1,26.0,6
9415,2018-10-22,1,246.0,0
9416,2018-10-23,1,205.0,1
9417,2018-10-24,1,240.0,2
9418,2018-10-25,1,205.0,3
9419,2018-10-26,1,237.0,4
9420,2018-10-27,1,201.0,5
9421,2018-10-28,1,51.0,6
9422,2018-10-29,1,243.0,0
9423,2018-10-30,1,206.0,1
9424,2018-10-31,1,763.0,2
9425,2018-11-01,1,1.0,3
9426,2018-11-02,1,0.0,4
9427,2018-11-03,1,333.0,5
9428,2018-11-04,1,142.0,6
9429,2018-11-05,1,449.0,0
9430,2018-11-06,1,491.0,1
9431,2018-11-07,1,323.0,2
9432,2018-11-08,1,249.0,3
9433,2018-11-09,1,354.0,4
9434,2018-11-10,1,236.0,5
9435,2018-11-11,1,46.0,6
9436,2018-11-12,1,266.0,0
9437,2018-11-13,1,215.0,1
9438,2018-11-14,1,253.0,2
9439,2018-11-15,1,181.0,3
9440,2018-11-16,1,197.0,4
9441,2018-11-17,1,203.0,5
9442,2018-11-18,1,31.0,6
9443,2018-11-19,1,249.0,0
9444,2018-11-20,1,195.0,1
9445,2018-11-21,1,158.0,2
9446,2018-11-22,1,200.0,3
9447,2018-11-23,1,200.0,4
9448,2018-11-24,1,162.0,5
9449,2018-11-25,1,29.0,6
9450,2018-11-26,1,181.0,0
9451,2018-11-27,1,165.0,1
9452,2018-11-28,1,169.0,2
9453,2018-11-29,1,168.0,3
9454,2018-11-30,1,237.0,4
9455,2018-12-01,1,15.0,5
9456,2018-12-02,1,10.0,6
9457,2018-12-03,1,159.0,0
9458,2018-12-04,1,119.0,1
9459,2018-12-05,1,99.0,2
9460,2018-12-06,1,68.0,3
9461,2018-12-07,1,0.0,4
9462,2018-12-08,1,54.0,5
9463,2018-12-09,1,11.0,6
9464,2018-12-10,1,111.0,0
9465,2018-12-11,1,57.0,1
9466,2018-12-12,1,101.0,2
9467,2018-12-13,1,86.0,3
9468,2018-12-14,1,84.0,4
9469,2018-12-15,1,66.0,5
9470,2018-12-16,1,11.0,6
9471,2018-12-17,1,98.0,0
9472,2018-12-18,1,92.0,1
9473,2018-12-19,1,55.0,2
9474,2018-12-20,1,77.0,3
9475,2018-12-21,1,79.0,4
9476,2018-12-22,1,65.0,5
9477,2018-12-23,1,9.0,6
9478,2018-12-24,1,103.0,0
9479,2018-12-25,1,64.0,1
9480,2018-12-26,1,70.0,2
9481,2018-12-27,1,83.0,3
9482,2018-12-28,1,73.0,4
9483,2018-12-29,1,70.0,5
9484,2018-12-30,1,17.0,6
9485,2018-12-31,1,193.0,0
9486,2019-01-01,1,0.0,1
9487,2019-01-02,1,124.0,2
9488,2019-01-03,1,114.0,3
9489,2019-01-04,1,91.0,4
9490,2019-01-05,1,59.0,5
9491,2019-01-06,1,22.0,6
9492,2019-01-07,1,112.0,0
9493,2019-01-08,1,88.0,1
9494,2019-01-09,1,85.0,2
9495,2019-01-10,1,80.0,3
9496,2019-01-11,1,59.0,4
9497,2019-01-12,1,61.0,5
9498,2019-01-13,1,16.0,6
9499,2019-01-14,1,63.0,0
9500,2019-01-15,1,11.0,1
9501,2019-01-16,1,86.0,2
9502,2019-01-17,1,122.0,3
9503,2019-01-18,1,100.0,4
9504,2019-01-19,1,82.0,5
9505,2019-01-20,1,16.0,6
9506,2019-01-21,1,113.0,0
9507,2019-01-22,1,84.0,1
9508,2019-01-23,1,135.0,2
9509,2019-01-24,1,111.0,3
9510,2019-01-25,1,97.0,4
9511,2019-01-26,1,19.0,5
9512,2019-01-27,1,16.0,6
9513,2019-01-28,1,108.0,0
9514,2019-01-29,1,73.0,1
9515,2019-01-30,1,99.0,2
9516,2019-01-31,1,181.0,3
9517,2019-02-01,1,23.0,4
9518,2019-02-02,1,17.0,5
9519,2019-02-03,1,18.0,6
9520,2019-02-04,1,87.0,0
9521,2019-02-05,1,106.0,1
9522,2019-02-06,1,160.0,2
9523,2019-02-07,1,128.0,3
9524,2019-02-08,1,124.0,4
9525,2019-02-09,1,93.0,5
9526,2019-02-10,1,20.0,6
9527,2019-02-11,1,127.0,0
9528,2019-02-12,1,105.0,1
9529,2019-02-13,1,123.0,2
9530,2019-02-14,1,94.0,3
9531,2019-02-15,1,141.0,4
9532,2019-02-16,1,114.0,5
9533,2019-02-17,1,28.0,6
9534,2019-02-18,1,146.0,0
9535,2019-02-19,1,89.0,1
9536,2019-02-20,1,109.0,2
9537,2019-02-21,1,113.0,3
9538,2019-02-22,1,104.0,4
9539,2019-02-23,1,96.0,5
9540,2019-02-24,1,24.0,6
9541,2019-02-25,1,133.0,0
9542,2019-02-26,1,78.0,1
9543,2019-02-27,1,90.0,2
9544,2019-02-28,1,110.0,3
9545,2019-03-01,1,99.0,4
9546,2019-03-02,1,73.0,5
9547,2019-03-03,1,29.0,6
9548,2019-03-04,1,109.0,0
9549,2019-03-05,1,28.0,1
9550,2019-03-06,1,75.0,2
9551,2019-03-07,1,97.0,3
9552,2019-03-08,1,125.0,4
9553,2019-03-09,1,100.0,5
9554,2019-03-10,1,14.0,6
9555,2019-03-11,1,138.0,0
9556,2019-03-12,1,88.0,1
9557,2019-03-13,1,108.0,2
9558,2019-03-14,1,97.0,3
9559,2019-03-15,1,116.0,4
9560,2019-03-16,1,96.0,5
9561,2019-03-17,1,27.0,6
9562,2019-03-18,1,129.0,0
9563,2019-03-19,1,72.0,1
9564,2019-03-20,1,106.0,2
9565,2019-03-21,1,17.0,3
9566,2019-03-22,1,142.0,4
9567,2019-03-23,1,90.0,5
9568,2019-03-24,1,32.0,6
9569,2019-03-25,1,138.0,0
9570,2019-03-26,1,72.0,1
9571,2019-03-27,1,104.0,2
9572,2019-03-28,1,95.0,3
9573,2019-03-29,1,110.0,4
9574,2019-03-30,1,102.0,5
9575,2019-03-31,1,51.0,6
9576,2019-04-01,1,91.0,0
9577,2019-04-02,1,90.0,1
9578,2019-04-03,1,114.0,2
9579,2019-04-04,1,110.0,3
9580,2019-04-05,1,121.0,4
9581,2019-04-06,1,195.0,5
9582,2019-04-07,1,24.0,6
9583,2019-04-08,1,119.0,0
9584,2019-04-09,1,66.0,1
9585,2019-04-10,1,131.0,2
9586,2019-04-11,1,6.0,3
9587,2019-04-12,1,106.0,4
9588,2019-04-13,1,92.0,5
9589,2019-04-14,1,27.0,6
9590,2019-04-15,1,164.0,0
9591,2019-04-16,1,66.0,1
9592,2019-04-17,1,100.0,2
9593,2019-04-18,1,74.0,3
9594,2019-04-19,1,95.0,4
9595,2019-04-20,1,70.0,5
9596,2019-04-21,1,11.0,6
9597,2019-04-22,1,97.0,0
9598,2019-04-23,1,67.0,1
9599,2019-04-24,1,77.0,2
9600,2019-04-25,1,97.0,3
9601,2019-04-26,1,78.0,4
9602,2019-04-27,1,80.0,5
9603,2019-04-28,1,27.0,6
9604,2019-04-29,1,106.0,0
9605,2019-04-30,1,48.0,1
9606,2019-05-01,1,20.0,2
9607,2019-05-02,1,134.0,3
9608,2019-05-03,1,82.0,4
9609,2019-05-04,1,74.0,5
9610,2019-05-05,1,18.0,6
9611,2019-05-06,1,129.0,0
9612,2019-05-07,1,95.0,1
9613,2019-05-08,1,99.0,2
9614,2019-05-09,1,105.0,3
9615,2019-05-10,1,106.0,4
9616,2019-05-11,1,102.0,5
9617,2019-05-12,1,12.0,6
9618,2019-05-13,1,120.0,0
9619,2019-05-14,1,104.0,1
9620,2019-05-15,1,117.0,2
9621,2019-05-16,1,118.0,3
9622,2019-05-17,1,83.0,4
9623,2019-05-18,1,87.0,5
9624,2019-05-19,1,21.0,6
9625,2019-05-20,1,119.0,0
9626,2019-05-21,1,90.0,1
9627,2019-05-22,1,119.0,2
9628,2019-05-23,1,83.0,3
9629,2019-05-24,1,108.0,4
9630,2019-05-25,1,95.0,5
9631,2019-05-26,1,24.0,6
9632,2019-05-27,1,100.0,0
9633,2019-05-28,1,107.0,1
9634,2019-05-29,1,110.0,2
9635,2019-05-30,1,105.0,3
9636,2019-05-31,1,106.0,4
9637,2019-06-01,1,97.0,5
9638,2019-06-02,1,21.0,6
9639,2019-06-03,1,86.0,0
9640,2019-06-04,1,111.0,1
9641,2019-06-05,1,102.0,2
9642,2019-06-06,1,106.0,3
9643,2019-06-07,1,109.0,4
9644,2019-06-08,1,94.0,5
9645,2019-06-09,1,27.0,6
9646,2019-06-10,1,112.0,0
9647,2019-06-11,1,92.0,1
9648,2019-06-12,1,139.0,2
9649,2019-06-13,1,120.0,3
9650,2019-06-14,1,110.0,4
9651,2019-06-15,1,78.0,5
9652,2019-06-16,1,32.0,6
9653,2019-06-17,1,137.0,0
9654,2019-06-18,1,102.0,1
9655,2019-06-19,1,103.0,2
9656,2019-06-20,1,125.0,3
9657,2019-06-21,1,94.0,4
9658,2019-06-22,1,110.0,5
9659,2019-06-23,1,22.0,6
9660,2019-06-24,1,146.0,0
9661,2019-06-25,1,91.0,1
9662,2019-06-26,1,106.0,2
9663,2019-06-27,1,133.0,3
9664,2019-06-28,1,143.0,4
9665,2019-06-29,1,149.0,5
9666,2019-06-30,1,49.0,6
9667,2019-07-01,1,130.0,0
9668,2019-07-02,1,59.0,1
9669,2019-07-03,1,109.0,2
9670,2019-07-04,1,143.0,3
9671,2019-07-05,1,0.0,4
9672,2017-04-01,1,0.0,5
9673,2017-04-03,1,0.0,0
9674,2017-04-04,1,0.0,1
9675,2017-04-05,1,9.0,2
9676,2017-04-07,1,5.0,4
9677,2017-04-12,1,12.0,2
9678,2017-04-13,1,12.0,3
9679,2017-04-14,1,10.0,4
9680,2017-04-15,1,6.0,5
9681,2017-04-16,1,0.0,6
9682,2017-04-17,1,8.0,0
9683,2017-04-18,1,14.0,1
9684,2017-04-19,1,15.0,2
9685,2017-04-20,1,14.0,3
9686,2017-04-21,1,22.0,4
9687,2017-04-22,1,10.0,5
9688,2017-04-23,1,0.0,6
9689,2017-04-24,1,11.0,0
9690,2017-04-25,1,9.0,1
9691,2017-04-26,1,8.0,2
9692,2017-04-27,1,14.0,3
9693,2017-04-28,1,20.0,4
9694,2017-04-29,1,18.0,5
9695,2017-04-30,1,53.0,6
9696,2017-05-01,1,9.0,0
9697,2017-05-02,1,0.0,1
9698,2017-05-03,1,0.0,2
9699,2017-05-04,1,0.0,3
9700,2017-05-05,1,16.0,4
9701,2017-05-07,1,3.0,6
9702,2017-05-08,1,0.0,0
9703,2017-05-09,1,0.0,1
9704,2017-05-10,1,21.0,2
9705,2017-05-11,1,8.0,3
9706,2017-05-12,1,12.0,4
9707,2017-05-13,1,12.0,5
9708,2017-05-14,1,0.0,6
9709,2017-05-15,1,13.0,0
9710,2017-05-16,1,10.0,1
9711,2017-05-17,1,11.0,2
9712,2017-05-18,1,9.0,3
9713,2017-05-19,1,16.0,4
9714,2017-05-20,1,17.0,5
9715,2017-05-21,1,0.0,6
9716,2017-05-22,1,15.0,0
9717,2017-05-23,1,3.0,1
9718,2017-05-24,1,7.0,2
9719,2017-05-25,1,8.0,3
9720,2017-05-26,1,12.0,4
9721,2017-05-27,1,19.0,5
9722,2017-05-28,1,0.0,6
9723,2017-05-29,1,10.0,0
9724,2017-05-30,1,16.0,1
9725,2017-05-31,1,52.0,2
9726,2017-06-01,1,0.0,3
9727,2017-06-02,1,5.0,4
9728,2017-06-03,1,2.0,5
9729,2017-06-04,1,5.0,6
9730,2017-06-05,1,9.0,0
9731,2017-06-06,1,1.0,1
9732,2017-06-07,1,20.0,2
9733,2017-06-08,1,16.0,3
9734,2017-06-09,1,18.0,4
9735,2017-06-10,1,15.0,5
9736,2017-06-11,1,0.0,6
9737,2017-06-12,1,17.0,0
9738,2017-06-13,1,18.0,1
9739,2017-06-14,1,18.0,2
9740,2017-06-15,1,12.0,3
9741,2017-06-16,1,19.0,4
9742,2017-06-17,1,10.0,5
9743,2017-06-18,1,0.0,6
9744,2017-06-19,1,32.0,0
9745,2017-06-20,1,15.0,1
9746,2017-06-21,1,28.0,2
9747,2017-06-22,1,17.0,3
9748,2017-06-23,1,7.0,4
9749,2017-06-24,1,7.0,5
9750,2017-06-25,1,1.0,6
9751,2017-06-26,1,17.0,0
9752,2017-06-27,1,7.0,1
9753,2017-06-28,1,20.0,2
9754,2017-06-29,1,22.0,3
9755,2017-06-30,1,56.0,4
9756,2017-07-01,1,9.0,5
9757,2017-07-02,1,0.0,6
9758,2017-07-05,1,5.0,2
9759,2017-07-06,1,0.0,3
9760,2017-07-07,1,0.0,4
9761,2017-07-10,1,7.0,0
9762,2017-07-11,1,4.0,1
9763,2017-07-12,1,12.0,2
9764,2017-07-13,1,6.0,3
9765,2017-07-14,1,5.0,4
9766,2017-07-15,1,10.0,5
9767,2017-07-16,1,0.0,6
9768,2017-07-17,1,5.0,0
9769,2017-07-18,1,4.0,1
9770,2017-07-19,1,14.0,2
9771,2017-07-20,1,7.0,3
9772,2017-07-21,1,2.0,4
9773,2017-07-22,1,2.0,5
9774,2017-07-23,1,0.0,6
9775,2017-07-24,1,12.0,0
9776,2017-07-25,1,9.0,1
9777,2017-07-26,1,13.0,2
9778,2017-07-27,1,14.0,3
9779,2017-07-28,1,24.0,4
9780,2017-07-29,1,14.0,5
9781,2017-07-30,1,0.0,6
9782,2017-07-31,1,110.0,0
9783,2017-08-01,1,0.0,1
9784,2017-08-03,1,0.0,3
9785,2017-08-04,1,0.0,4
9786,2017-08-05,1,0.0,5
9787,2017-08-06,1,0.0,6
9788,2017-08-07,1,12.0,0
9789,2017-08-08,1,10.0,1
9790,2017-08-09,1,18.0,2
9791,2017-08-10,1,14.0,3
9792,2017-08-11,1,11.0,4
9793,2017-08-12,1,11.0,5
9794,2017-08-13,1,0.0,6
9795,2017-08-14,1,11.0,0
9796,2017-08-15,1,0.0,1
9797,2017-08-16,1,16.0,2
9798,2017-08-17,1,11.0,3
9799,2017-08-18,1,19.0,4
9800,2017-08-19,1,10.0,5
9801,2017-08-20,1,0.0,6
9802,2017-08-21,1,7.0,0
9803,2017-08-22,1,8.0,1
9804,2017-08-23,1,15.0,2
9805,2017-08-24,1,10.0,3
9806,2017-08-25,1,0.0,4
9807,2017-08-26,1,14.0,5
9808,2017-08-27,1,0.0,6
9809,2017-08-28,1,14.0,0
9810,2017-08-29,1,3.0,1
9811,2017-08-30,1,17.0,2
9812,2017-08-31,1,69.0,3
9813,2017-09-04,1,0.0,0
9814,2017-09-05,1,5.0,1
9815,2017-09-07,1,3.0,3
9816,2017-09-08,1,9.0,4
9817,2017-09-09,1,3.0,5
9818,2017-09-10,1,0.0,6
9819,2017-09-11,1,17.0,0
9820,2017-09-12,1,9.0,1
9821,2017-09-13,1,23.0,2
9822,2017-09-14,1,14.0,3
9823,2017-09-15,1,28.0,4
9824,2017-09-16,1,19.0,5
9825,2017-09-17,1,4.0,6
9826,2017-09-18,1,19.0,0
9827,2017-09-19,1,8.0,1
9828,2017-09-20,1,19.0,2
9829,2017-09-21,1,53.0,3
9830,2017-09-22,1,47.0,4
9831,2017-09-23,1,33.0,5
9832,2017-09-24,1,30.0,6
9833,2017-09-25,1,66.0,0
9834,2017-09-26,1,46.0,1
9835,2017-09-27,1,74.0,2
9836,2017-09-28,1,88.0,3
9837,2017-09-29,1,67.0,4
9838,2017-09-30,1,179.0,5
9839,2017-10-01,1,5.0,6
9840,2017-10-02,1,1.0,0
9841,2017-10-03,1,0.0,1
9842,2017-10-04,1,0.0,2
9843,2017-10-05,1,1.0,3
9844,2017-10-06,1,2.0,4
9845,2017-10-07,1,1.0,5
9846,2017-10-08,1,3.0,6
9847,2017-10-09,1,11.0,0
9848,2017-10-10,1,7.0,1
9849,2017-10-11,1,21.0,2
9850,2017-10-12,1,12.0,3
9851,2017-10-13,1,18.0,4
9852,2017-10-14,1,13.0,5
9853,2017-10-15,1,2.0,6
9854,2017-10-16,1,16.0,0
9855,2017-10-17,1,10.0,1
9856,2017-10-18,1,5.0,2
9857,2017-10-19,1,1.0,3
9858,2017-10-20,1,16.0,4
9859,2017-10-21,1,14.0,5
9860,2017-10-22,1,2.0,6
9861,2017-10-23,1,0.0,0
9862,2017-10-24,1,8.0,1
9863,2017-10-25,1,14.0,2
9864,2017-10-26,1,17.0,3
9865,2017-10-27,1,7.0,4
9866,2017-10-28,1,17.0,5
9867,2017-10-29,1,0.0,6
9868,2017-10-30,1,17.0,0
9869,2017-10-31,1,72.0,1
9870,2017-11-01,1,1.0,2
9871,2017-11-02,1,0.0,3
9872,2017-11-03,1,0.0,4
9873,2017-11-04,1,0.0,5
9874,2017-11-05,1,0.0,6
9875,2017-11-06,1,0.0,0
9876,2017-11-07,1,2.0,1
9877,2017-11-08,1,12.0,2
9878,2017-11-09,1,9.0,3
9879,2017-11-10,1,16.0,4
9880,2017-11-11,1,12.0,5
9881,2017-11-12,1,0.0,6
9882,2017-11-13,1,24.0,0
9883,2017-11-14,1,10.0,1
9884,2017-11-15,1,11.0,2
9885,2017-11-16,1,13.0,3
9886,2017-11-17,1,11.0,4
9887,2017-11-18,1,1.0,5
9888,2017-11-19,1,5.0,6
9889,2017-11-20,1,0.0,0
9890,2017-11-21,1,7.0,1
9891,2017-11-22,1,13.0,2
9892,2017-11-23,1,23.0,3
9893,2017-11-24,1,10.0,4
9894,2017-11-25,1,17.0,5
9895,2017-11-26,1,0.0,6
9896,2017-11-27,1,7.0,0
9897,2017-11-28,1,10.0,1
9898,2017-11-29,1,11.0,2
9899,2017-11-30,1,35.0,3
9900,2017-12-01,1,0.0,4
9901,2017-12-02,1,0.0,5
9902,2017-12-03,1,1.0,6
9903,2017-12-04,1,5.0,0
9904,2017-12-05,1,6.0,1
9905,2017-12-06,1,19.0,2
9906,2017-12-07,1,9.0,3
9907,2017-12-08,1,10.0,4
9908,2017-12-09,1,6.0,5
9909,2017-12-10,1,1.0,6
9910,2017-12-11,1,12.0,0
9911,2017-12-12,1,10.0,1
9912,2017-12-13,1,12.0,2
9913,2017-12-14,1,10.0,3
9914,2017-12-15,1,13.0,4
9915,2017-12-16,1,2.0,5
9916,2017-12-17,1,0.0,6
9917,2017-12-18,1,5.0,0
9918,2017-12-19,1,11.0,1
9919,2017-12-20,1,8.0,2
9920,2017-12-21,1,12.0,3
9921,2017-12-22,1,18.0,4
9922,2017-12-23,1,17.0,5
9923,2017-12-24,1,1.0,6
9924,2017-12-25,1,15.0,0
9925,2017-12-26,1,8.0,1
9926,2017-12-27,1,10.0,2
9927,2017-12-28,1,17.0,3
9928,2017-12-29,1,30.0,4
9929,2017-12-30,1,19.0,5
9930,2017-12-31,1,81.0,6
9931,2018-01-01,1,10.0,0
9932,2018-01-02,1,0.0,1
9933,2018-01-03,1,0.0,2
9934,2018-01-04,1,0.0,3
9935,2018-01-05,1,7.0,4
9936,2018-01-06,1,6.0,5
9937,2018-01-08,1,0.0,0
9938,2018-01-09,1,10.0,1
9939,2018-01-10,1,19.0,2
9940,2018-01-11,1,19.0,3
9941,2018-01-12,1,21.0,4
9942,2018-01-13,1,12.0,5
9943,2018-01-14,1,1.0,6
9944,2018-01-15,1,0.0,0
9945,2018-01-16,1,0.0,1
9946,2018-01-17,1,12.0,2
9947,2018-01-18,1,24.0,3
9948,2018-01-19,1,14.0,4
9949,2018-01-20,1,11.0,5
9950,2018-01-21,1,2.0,6
9951,2018-01-22,1,16.0,0
9952,2018-01-23,1,24.0,1
9953,2018-01-24,1,43.0,2
9954,2018-01-25,1,5.0,3
9955,2018-01-26,1,4.0,4
9956,2018-01-27,1,23.0,5
9957,2018-01-28,1,6.0,6
9958,2018-01-29,1,11.0,0
9959,2018-01-30,1,12.0,1
9960,2018-01-31,1,44.0,2
9961,2018-02-01,1,0.0,3
9962,2018-02-02,1,0.0,4
9963,2018-02-03,1,0.0,5
9964,2018-02-05,1,14.0,0
9965,2018-02-06,1,13.0,1
9966,2018-02-07,1,14.0,2
9967,2018-02-08,1,7.0,3
9968,2018-02-09,1,15.0,4
9969,2018-02-10,1,11.0,5
9970,2018-02-11,1,0.0,6
9971,2018-02-12,1,15.0,0
9972,2018-02-13,1,9.0,1
9973,2018-02-14,1,0.0,2
9974,2018-02-15,1,3.0,3
9975,2018-02-16,1,9.0,4
9976,2018-02-17,1,16.0,5
9977,2018-02-18,1,1.0,6
9978,2018-02-19,1,17.0,0
9979,2018-02-20,1,10.0,1
9980,2018-02-21,1,17.0,2
9981,2018-02-22,1,16.0,3
9982,2018-02-23,1,14.0,4
9983,2018-02-24,1,14.0,5
9984,2018-02-25,1,2.0,6
9985,2018-02-26,1,10.0,0
9986,2018-02-27,1,11.0,1
9987,2018-02-28,1,70.0,2
9988,2018-03-01,1,0.0,3
9989,2018-03-03,1,0.0,5
9990,2018-03-05,1,11.0,0
9991,2018-03-06,1,5.0,1
9992,2018-03-07,1,18.0,2
9993,2018-03-08,1,22.0,3
9994,2018-03-09,1,13.0,4
9995,2018-03-10,1,14.0,5
9996,2018-03-11,1,7.0,6
9997,2018-03-12,1,23.0,0
9998,2018-03-13,1,14.0,1
9999,2018-03-14,1,26.0,2
10000,2018-03-15,1,21.0,3
10001,2018-03-16,1,48.0,4
10002,2018-03-17,1,45.0,5
